,Word,Freq,Prob
9389,toits,3.09584e-08,3.09584e-06
9390,tokay,1.00502e-08,1.00502e-06
9391,toked,3.76695e-09,3.7669499999999995e-07
9392,toker,2.34748e-09,2.3474799999999998e-07
9393,tokes,2.22582e-08,2.22582e-06
9394,tokos,4.65362e-09,4.6536200000000003e-07
9395,tolan,3.63395e-09,3.63395e-07
9396,tolar,6.73514e-09,6.735140000000001e-07
9397,tolas,5.32209e-08,5.3220899999999996e-06
9398,toled,2.37937e-09,2.37937e-07
9399,toles,6.52913e-09,6.529130000000001e-07
9400,tolls,2.47182e-06,0.000247182
9401,tolly,4.77552e-09,4.77552e-07
9402,tolts,7.12683e-10,7.12683e-08
9403,tolus,1.27142e-09,1.27142e-07
9404,tolyl,7.7683e-08,7.7683e-06
9405,toman,3.24633e-08,3.24633e-06
9406,tombs,3.00391e-06,0.000300391
9407,tomes,2.52825e-07,2.52825e-05
9408,tomia,6.82966e-09,6.82966e-07
9409,tommy,9.02862e-08,9.02862e-06
9410,tomos,1.04214e-08,1.04214e-06
9411,tondi,1.09479e-08,1.09479e-06
9412,tondo,3.84914e-08,3.8491399999999995e-06
9413,toned,1.16484e-06,0.000116484
9414,toner,2.76714e-07,2.76714e-05
9415,tones,7.04754e-06,0.000704754
9416,toney,6.08526e-09,6.08526e-07
9417,tongs,7.70763e-07,7.70763e-05
9418,tonka,2.31697e-08,2.31697e-06
9419,tonks,2.62272e-08,2.62272e-06
9420,tonne,1.11999e-06,0.000111999
9421,tonus,2.39865e-07,2.39865e-05
9422,tools,3.51634e-05,0.00351634
9423,tooms,3.24736e-09,3.24736e-07
9424,toons,1.68615e-08,1.68615e-06
9425,toots,4.3849e-08,4.3849e-06
9426,toped,3.84203e-09,3.8420300000000004e-07
9427,topee,1.71274e-08,1.71274e-06
9428,topek,3.52428e-10,3.5242799999999996e-08
9429,toper,4.65684e-08,4.65684e-06
9430,topes,4.13161e-08,4.13161e-06
9431,tophe,1.5077e-09,1.5077000000000002e-07
9432,tophi,3.48512e-08,3.4851200000000004e-06
9433,tophs,2.40339e-10,2.40339e-08
9434,topis,5.91368e-09,5.913679999999999e-07
9435,topoi,1.11335e-07,1.11335e-05
9436,topos,2.62975e-07,2.62975e-05
9437,toppy,5.42175e-09,5.42175e-07
9438,toque,6.2912e-08,6.2912e-06
9439,torah,7.12197e-08,7.121969999999999e-06
9440,toran,3.67319e-09,3.6731899999999996e-07
9441,toras,1.24197e-09,1.24197e-07
9442,torcs,1.04695e-08,1.04695e-06
9443,tores,3.42551e-08,3.4255099999999995e-06
9444,toric,1.07547e-07,1.07547e-05
9445,torii,3.12554e-08,3.12554e-06
9446,toros,2.06696e-08,2.06696e-06
9447,torot,1.46013e-09,1.46013e-07
9448,torrs,5.47965e-09,5.47965e-07
9449,torse,1.4336e-08,1.4336e-06
9450,torsi,3.97756e-09,3.97756e-07
9451,torsk,3.86022e-09,3.86022e-07
9452,torta,2.8701e-08,2.8701e-06
9453,torte,4.3065e-08,4.3065e-06
9454,torts,8.32596e-07,8.32596e-05
9455,tosas,2.02761e-10,2.0276099999999998e-08
9456,tosed,1.16847e-09,1.16847e-07
9457,toses,2.36248e-09,2.3624799999999999e-07
9458,toshy,2.90468e-10,2.90468e-08
9459,tossy,1.23704e-09,1.2370399999999998e-07
9460,toted,6.16512e-08,6.16512e-06
9461,toter,7.36369e-09,7.36369e-07
9462,totes,5.49851e-08,5.49851e-06
9463,totty,4.88807e-09,4.88807e-07
9464,touks,1.71649e-10,1.71649e-08
9465,touns,1.08435e-08,1.08435e-06
9466,tours,4.35326e-06,0.000435326
9467,touse,4.46979e-08,4.46979e-06
9468,tousy,6.06726e-10,6.06726e-08
9469,touts,1.26306e-07,1.2630599999999999e-05
9470,touze,8.62156e-10,8.62156e-08
9471,touzy,3.08923e-10,3.08923e-08
9472,towed,1.43154e-06,0.000143154
9473,towie,4.85264e-10,4.8526399999999996e-08
9474,towns,3.22101e-05,0.00322101
9475,towny,3.60755e-09,3.60755e-07
9476,towse,7.66874e-10,7.66874e-08
9477,towsy,1.01807e-09,1.0180699999999999e-07
9478,towts,2.32956e-10,2.32956e-08
9479,towze,2.87588e-10,2.8758800000000002e-08
9480,towzy,3.84394e-10,3.84394e-08
9481,toyed,3.59618e-07,3.59618e-05
9482,toyer,1.11415e-09,1.11415e-07
9483,toyon,9.07288e-09,9.07288e-07
9484,toyos,2.63309e-10,2.6330899999999997e-08
9485,tozed,2.40128e-10,2.40128e-08
9486,tozes,3.71024e-10,3.71024e-08
9487,tozie,2.95776e-10,2.95776e-08
9488,trabs,3.84714e-09,3.8471399999999996e-07
9489,trads,5.2301e-09,5.2301e-07
9490,tragi,1.38243e-07,1.38243e-05
9491,traik,6.55974e-10,6.55974e-08
9492,trams,4.21012e-07,4.2101199999999996e-05
9493,trank,8.50678e-09,8.506780000000001e-07
9494,tranq,7.41478e-09,7.41478e-07
9495,trans,1.06948e-05,0.00106948
9496,trant,1.70022e-08,1.70022e-06
9497,trape,4.85454e-09,4.854540000000001e-07
9498,traps,4.5896e-06,0.00045896
9499,trapt,3.57727e-09,3.57727e-07
9500,trass,3.09219e-08,3.09219e-06
9501,trats,9.10126e-10,9.10126e-08
9502,tratt,1.41408e-09,1.41408e-07
9503,trave,4.80085e-08,4.80085e-06
9504,trayf,1.34333e-09,1.34333e-07
9505,trays,2.19829e-06,0.000219829
9506,treck,3.86197e-09,3.86197e-07
9507,treed,8.95375e-08,8.95375e-06
9508,treen,1.10895e-08,1.10895e-06
9509,trees,6.59365e-05,0.0065936499999999995
9510,trefa,1.56312e-09,1.56312e-07
9511,treif,2.57599e-09,2.57599e-07
9512,treks,1.32844e-07,1.32844e-05
9513,trema,1.0005e-08,1.0005e-06
9514,trems,1.54723e-09,1.54723e-07
9515,tress,2.00391e-07,2.0039100000000003e-05
9516,trest,5.92624e-09,5.92624e-07
9517,trets,1.30478e-09,1.3047799999999999e-07
9518,trews,2.85243e-08,2.85243e-06
9519,treyf,3.53265e-09,3.53265e-07
9520,treys,6.12553e-09,6.125529999999999e-07
9521,triac,4.23436e-08,4.234359999999999e-06
9522,tride,1.44602e-08,1.44602e-06
9523,trier,7.06786e-07,7.06786e-05
9524,tries,9.08226e-06,0.000908226
9525,triff,6.15698e-10,6.15698e-08
9526,trigo,1.98108e-08,1.98108e-06
9527,trigs,2.67214e-09,2.6721399999999997e-07
9528,trike,3.15272e-08,3.15272e-06
9529,trild,8.38196e-10,8.38196e-08
9530,trill,3.40486e-07,3.40486e-05
9531,trims,1.98975e-07,1.98975e-05
9532,trine,1.60983e-07,1.60983e-05
9533,trins,2.55703e-09,2.5570299999999997e-07
9534,triol,4.17442e-08,4.17442e-06
9535,trior,9.6489e-09,9.6489e-07
9536,trios,2.16711e-07,2.16711e-05
9537,trips,9.43153e-06,0.000943153
9538,tripy,5.05092e-10,5.05092e-08
9539,trist,1.69262e-08,1.69262e-06
9540,troad,2.07118e-09,2.07118e-07
9541,troak,1.69763e-10,1.69763e-08
9542,troat,4.20347e-09,4.20347e-07
9543,trock,4.9585e-09,4.9585e-07
9544,trode,7.90567e-08,7.90567e-06
9545,trods,3.21575e-09,3.21575e-07
9546,trogs,4.11066e-09,4.1106600000000004e-07
9547,trois,3.15125e-07,3.15125e-05
9548,troke,4.33134e-09,4.33134e-07
9549,tromp,1.86364e-08,1.86364e-06
9550,trona,6.30147e-08,6.301469999999999e-06
9551,tronc,9.9983e-09,9.9983e-07
9552,trone,1.58611e-08,1.58611e-06
9553,tronk,3.78616e-09,3.78616e-07
9554,trons,4.83589e-08,4.83589e-06
9555,trooz,1.56521e-10,1.56521e-08
9556,troth,3.43868e-07,3.43868e-05
9557,trots,1.38377e-07,1.38377e-05
9558,trows,9.34724e-09,9.347239999999999e-07
9559,troys,5.0262e-09,5.0262e-07
9560,trued,4.62819e-08,4.62819e-06
9561,trues,1.16102e-08,1.1610200000000001e-06
9562,trugo,1.91949e-10,1.9194900000000002e-08
9563,trugs,1.99967e-09,1.99967e-07
9564,trull,1.98091e-08,1.9809100000000002e-06
9565,tryer,5.44974e-09,5.44974e-07
9566,tryke,4.14581e-10,4.14581e-08
9567,tryma,3.14251e-10,3.14251e-08
9568,tryps,2.8813e-09,2.8812999999999997e-07
9569,tsade,1.64831e-09,1.64831e-07
9570,tsadi,7.72049e-10,7.72049e-08
9571,tsars,8.09027e-08,8.09027e-06
9572,tsked,3.05017e-08,3.05017e-06
9573,tsuba,1.22752e-08,1.22752e-06
9574,tsubo,3.10487e-08,3.10487e-06
9575,tuans,1.3337e-09,1.3337e-07
9576,tuart,7.73726e-09,7.73726e-07
9577,tuath,1.19706e-08,1.1970600000000001e-06
9578,tubae,1.02225e-08,1.02225e-06
9579,tubar,2.886e-09,2.8860000000000003e-07
9580,tubas,4.13225e-08,4.13225e-06
9581,tubby,4.59926e-08,4.59926e-06
9582,tubed,7.83366e-08,7.83366e-06
9583,tubes,1.77396e-05,0.0017739599999999998
9584,tucks,2.00805e-07,2.0080500000000002e-05
9585,tufas,1.79681e-08,1.7968100000000002e-06
9586,tuffe,9.43885e-10,9.43885e-08
9587,tuffs,4.98365e-07,4.9836499999999996e-05
9588,tufts,1.11906e-06,0.000111906
9589,tufty,1.75412e-08,1.75412e-06
9590,tugra,2.17389e-09,2.17389e-07
9591,tuile,4.97099e-09,4.970989999999999e-07
9592,tuina,1.8314e-09,1.8313999999999998e-07
9593,tuism,1.35574e-09,1.35574e-07
9594,tuktu,6.63541e-10,6.635409999999999e-08
9595,tules,4.2895e-08,4.2895e-06
9596,tulpa,3.717e-09,3.7169999999999997e-07
9597,tulsi,1.91199e-08,1.91199e-06
9598,tumid,1.74023e-07,1.74023e-05
9599,tummy,3.83118e-07,3.83118e-05
9600,tumps,3.48597e-09,3.48597e-07
9601,tumpy,3.0165e-10,3.0165e-08
9602,tunas,1.26926e-07,1.2692600000000001e-05
9603,tunds,1.51046e-08,1.51046e-06
9604,tuned,2.77628e-06,0.000277628
9605,tuner,3.77671e-07,3.77671e-05
9606,tunes,2.22882e-06,0.00022288199999999998
9607,tungs,7.44655e-09,7.44655e-07
9608,tunny,9.00426e-08,9.00426e-06
9609,tupek,7.51393e-10,7.51393e-08
9610,tupik,1.92743e-09,1.92743e-07
9611,tuple,5.71567e-07,5.71567e-05
9612,tuque,9.28953e-09,9.28953e-07
9613,turds,4.13978e-08,4.13978e-06
9614,turfs,5.47392e-08,5.47392e-06
9615,turfy,6.55373e-08,6.55373e-06
9616,turks,2.02077e-08,2.02077e-06
9617,turme,6.22571e-10,6.225709999999999e-08
9618,turms,2.21056e-09,2.21056e-07
9619,turns,2.44557e-05,0.00244557
9620,turnt,6.10292e-09,6.10292e-07
9621,turps,2.0312e-08,2.0312e-06
9622,turrs,9.28008e-10,9.28008e-08
9623,tushy,2.46272e-09,2.46272e-07
9624,tusks,6.07581e-07,6.0758100000000004e-05
9625,tusky,4.88254e-09,4.88254e-07
9626,tutee,2.7607e-08,2.7607e-06
9627,tutti,2.11789e-07,2.1178899999999998e-05
9628,tutty,3.57721e-09,3.57721e-07
9629,tutus,2.85018e-08,2.8501799999999997e-06
9630,tuxes,2.52108e-08,2.5210799999999998e-06
9631,tuyer,1.73037e-09,1.7303700000000002e-07
9632,twaes,1.52981e-10,1.52981e-08
9633,twain,5.80542e-07,5.80542e-05
9634,twals,9.81281e-11,9.81281e-09
9635,twank,4.89955e-10,4.89955e-08
9636,twats,6.59067e-09,6.59067e-07
9637,tways,9.50715e-10,9.50715e-08
9638,tweel,3.162e-09,3.162e-07
9639,tween,1.55294e-06,0.000155294
9640,tweep,9.45646e-10,9.456459999999999e-08
9641,tweer,1.69197e-09,1.6919699999999998e-07
9642,twerk,2.6581e-09,2.6581e-07
9643,twerp,2.55069e-08,2.55069e-06
9644,twier,4.82129e-10,4.82129e-08
9645,twigs,2.4079e-06,0.00024078999999999998
9646,twill,5.02291e-07,5.02291e-05
9647,twilt,4.85368e-10,4.85368e-08
9648,twink,1.2537e-08,1.2537e-06
9649,twins,4.21013e-06,0.00042101300000000003
9650,twiny,7.6043e-10,7.6043e-08
9651,twire,2.64075e-09,2.64075e-07
9652,twirp,2.38634e-09,2.3863399999999996e-07
9653,twite,5.90113e-09,5.90113e-07
9654,twits,1.93769e-08,1.93769e-06
9655,twoer,4.69967e-10,4.69967e-08
9656,twyer,8.52867e-09,8.528670000000001e-07
9657,tyees,7.87149e-10,7.87149e-08
9658,tyers,1.03612e-08,1.03612e-06
9659,tyiyn,3.49669e-10,3.49669e-08
9660,tykes,1.83971e-08,1.8397100000000002e-06
9661,tyler,1.6816e-08,1.6816e-06
9662,tymps,3.98812e-10,3.98812e-08
9663,tynde,7.19994e-10,7.19994e-08
9664,tyned,2.26874e-09,2.2687400000000002e-07
9665,tynes,1.05664e-08,1.05664e-06
9666,typal,1.4606e-08,1.4606e-06
9667,typed,3.14525e-06,0.000314525
9668,types,9.41468e-05,0.00941468
9669,typey,4.86547e-09,4.86547e-07
9670,typic,3.77568e-08,3.77568e-06
9671,typos,1.10396e-07,1.10396e-05
9672,typps,2.86499e-10,2.86499e-08
9673,typto,2.58869e-10,2.58869e-08
9674,tyran,1.56848e-08,1.56848e-06
9675,tyred,7.18056e-08,7.180560000000001e-06
9676,tyres,1.09831e-06,0.000109831
9677,tyros,3.52257e-08,3.5225699999999995e-06
9678,tythe,3.12655e-08,3.12655e-06
9679,tzars,2.48959e-09,2.48959e-07
9680,udals,1.20327e-10,1.2032700000000001e-08
9681,udons,1.15664e-10,1.15664e-08
9682,ugali,1.06481e-08,1.06481e-06
9683,ugged,2.45859e-09,2.45859e-07
9684,uhlan,4.43106e-09,4.43106e-07
9685,uhuru,1.0678e-08,1.0678e-06
9686,ukase,9.67794e-08,9.67794e-06
9687,ulama,2.60577e-07,2.60577e-05
9688,ulans,9.35445e-10,9.35445e-08
9689,ulema,9.86302e-08,9.86302e-06
9690,ulmin,9.76655e-09,9.76655e-07
9691,ulnad,6.54251e-10,6.54251e-08
9692,ulnae,1.89376e-08,1.89376e-06
9693,ulnar,8.62722e-07,8.62722e-05
9694,ulnas,3.94579e-09,3.9457900000000006e-07
9695,ulpan,6.63813e-09,6.638129999999999e-07
9696,ulvas,2.55136e-10,2.5513599999999998e-08
9697,ulyie,3.02208e-10,3.02208e-08
9698,ulzie,6.38414e-10,6.38414e-08
9699,umami,4.40923e-08,4.40923e-06
9700,umbel,1.31185e-07,1.31185e-05
9701,umber,4.31454e-07,4.31454e-05
9702,umble,3.04437e-08,3.04437e-06
9703,umbos,1.43468e-08,1.43468e-06
9704,umbre,4.71771e-09,4.7177099999999997e-07
9705,umiac,9.01146e-11,9.01146e-09
9706,umiak,2.20973e-08,2.2097299999999998e-06
9707,umiaq,2.86003e-09,2.86003e-07
9708,ummah,6.78441e-08,6.78441e-06
9709,ummas,4.02367e-10,4.02367e-08
9710,ummed,2.49697e-09,2.49697e-07
9711,umped,7.49854e-09,7.49854e-07
9712,umphs,4.73255e-09,4.7325499999999996e-07
9713,umpie,1.97406e-10,1.9740600000000003e-08
9714,umpty,4.96726e-09,4.96726e-07
9715,umrah,5.13804e-09,5.13804e-07
9716,umras,2.44695e-10,2.44695e-08
9717,unais,1.67797e-10,1.67797e-08
9718,unapt,3.53434e-08,3.5343400000000005e-06
9719,unarm,7.81911e-09,7.819110000000001e-07
9720,unary,1.76333e-07,1.76333e-05
9721,unaus,2.38673e-10,2.3867299999999998e-08
9722,unbag,4.64075e-10,4.64075e-08
9723,unban,6.48801e-09,6.48801e-07
9724,unbar,2.73626e-08,2.73626e-06
9725,unbed,3.74245e-10,3.74245e-08
9726,unbid,9.88878e-09,9.88878e-07
9727,unbox,2.97365e-09,2.97365e-07
9728,uncap,1.34439e-08,1.3443900000000001e-06
9729,unces,9.23754e-09,9.237540000000001e-07
9730,uncia,1.74016e-08,1.74016e-06
9731,uncos,4.14691e-09,4.14691e-07
9732,uncoy,2.94671e-10,2.9467099999999997e-08
9733,uncus,9.7568e-08,9.756800000000001e-06
9734,undam,7.06673e-09,7.066729999999999e-07
9735,undee,5.31935e-09,5.319350000000001e-07
9736,undos,3.53587e-09,3.53587e-07
9737,undug,7.83065e-09,7.830650000000001e-07
9738,uneth,1.10969e-09,1.1096899999999999e-07
9739,unfix,1.38434e-08,1.38434e-06
9740,ungag,7.05074e-10,7.050739999999999e-08
9741,unget,2.29784e-09,2.29784e-07
9742,ungod,1.67376e-09,1.67376e-07
9743,ungot,1.17471e-09,1.17471e-07
9744,ungum,6.51347e-10,6.51347e-08
9745,unhat,1.61645e-09,1.61645e-07
9746,unhip,8.01653e-09,8.016530000000001e-07
9747,unica,3.89093e-08,3.89093e-06
9748,units,7.68994e-05,0.00768994
9749,unjam,3.85269e-09,3.8526900000000003e-07
9750,unked,2.21254e-09,2.2125399999999998e-07
9751,unket,7.48784e-10,7.48784e-08
9752,unkid,6.65708e-10,6.65708e-08
9753,unlaw,3.55185e-08,3.55185e-06
9754,unlay,5.80097e-09,5.80097e-07
9755,unled,4.56805e-09,4.56805e-07
9756,unlet,3.07705e-08,3.0770499999999996e-06
9757,unlid,4.27171e-10,4.27171e-08
9758,unman,3.0515e-08,3.0515e-06
9759,unmew,3.26776e-10,3.26776e-08
9760,unmix,5.71302e-09,5.71302e-07
9761,unpay,1.34459e-09,1.34459e-07
9762,unpeg,1.58921e-09,1.58921e-07
9763,unpen,1.69502e-09,1.69502e-07
9764,unpin,1.45081e-08,1.45081e-06
9765,unred,1.31596e-09,1.31596e-07
9766,unrid,2.1612e-10,2.1612e-08
9767,unrig,3.34505e-09,3.34505e-07
9768,unrip,2.46008e-09,2.46008e-07
9769,unsaw,2.10138e-10,2.1013799999999998e-08
9770,unsay,4.38848e-08,4.38848e-06
9771,unsee,7.11908e-09,7.11908e-07
9772,unsew,1.3255e-09,1.3255e-07
9773,unsex,1.40417e-08,1.40417e-06
9774,unsod,1.61805e-10,1.61805e-08
9775,untax,3.66163e-09,3.6616299999999997e-07
9776,untin,2.6458e-09,2.6458e-07
9777,unwet,5.06021e-09,5.060210000000001e-07
9778,unwit,3.79611e-09,3.79611e-07
9779,unwon,7.77365e-09,7.773649999999999e-07
9780,upbow,1.84622e-09,1.84622e-07
9781,upbye,4.33961e-10,4.33961e-08
9782,updos,2.7266e-09,2.7266e-07
9783,updry,1.49319e-10,1.49319e-08
9784,upend,3.08991e-08,3.08991e-06
9785,upjet,2.12913e-10,2.1291299999999998e-08
9786,uplay,6.67578e-10,6.67578e-08
9787,upled,2.98327e-09,2.98327e-07
9788,uplit,2.12643e-09,2.12643e-07
9789,upped,1.91046e-07,1.91046e-05
9790,upran,2.1737e-10,2.1736999999999998e-08
9791,uprun,1.48048e-09,1.48048e-07
9792,upsee,6.75731e-10,6.75731e-08
9793,upsey,4.02755e-10,4.02755e-08
9794,uptak,2.2499e-09,2.2498999999999998e-07
9795,upter,5.05125e-10,5.0512499999999997e-08
9796,uptie,2.2293e-10,2.2293e-08
9797,uraei,1.14347e-08,1.14347e-06
9798,urali,5.94668e-10,5.9466799999999995e-08
9799,uraos,-1.0,-100.0
9800,urare,4.67374e-10,4.6737400000000005e-08
9801,urari,4.23463e-09,4.23463e-07
9802,urase,5.13615e-10,5.13615e-08
9803,urate,2.76876e-07,2.7687600000000002e-05
9804,urbex,8.5501e-10,8.5501e-08
9805,urbia,1.54042e-09,1.54042e-07
9806,urdee,2.79016e-10,2.79016e-08
9807,ureal,8.87969e-09,8.87969e-07
9808,ureas,6.65518e-08,6.6551800000000005e-06
9809,uredo,1.82123e-08,1.82123e-06
9810,ureic,1.43934e-09,1.43934e-07
9811,urena,1.77221e-09,1.77221e-07
9812,urent,3.78223e-09,3.78223e-07
9813,urged,1.86047e-05,0.0018604700000000001
9814,urger,5.57852e-09,5.57852e-07
9815,urges,4.09114e-06,0.000409114
9816,urial,9.21261e-09,9.21261e-07
9817,urite,7.42862e-09,7.42862e-07
9818,urman,3.84636e-09,3.84636e-07
9819,urnal,2.2188e-08,2.2188e-06
9820,urned,2.89261e-08,2.89261e-06
9821,urped,7.49515e-10,7.49515e-08
9822,ursae,1.29635e-09,1.29635e-07
9823,ursid,2.45529e-09,2.4552900000000003e-07
9824,urson,1.50392e-09,1.50392e-07
9825,urubu,2.7299e-09,2.7299e-07
9826,urvas,1.59697e-10,1.59697e-08
9827,users,2.77331e-05,0.00277331
9828,usnea,4.15082e-09,4.15082e-07
9829,usque,3.53093e-07,3.5309300000000004e-05
9830,usure,9.00644e-09,9.00644e-07
9831,usury,1.35213e-06,0.000135213
9832,uteri,6.07927e-07,6.0792700000000005e-05
9833,uveal,1.16534e-07,1.1653400000000001e-05
9834,uveas,2.78943e-10,2.78943e-08
9835,uvula,2.02103e-07,2.02103e-05
9836,vacua,9.40488e-08,9.40488e-06
9837,vaded,1.48074e-08,1.48074e-06
9838,vades,5.94458e-09,5.94458e-07
9839,vagal,4.62571e-07,4.62571e-05
9840,vagus,7.55876e-07,7.55876e-05
9841,vails,3.71186e-08,3.71186e-06
9842,vaire,5.06285e-09,5.062849999999999e-07
9843,vairs,1.4273e-09,1.4273e-07
9844,vairy,4.73785e-09,4.7378500000000003e-07
9845,vakas,6.35299e-10,6.35299e-08
9846,vakil,5.04198e-08,5.04198e-06
9847,vales,3.49682e-07,3.49682e-05
9848,valis,4.88685e-09,4.88685e-07
9849,valse,3.7062e-08,3.7061999999999998e-06
9850,vamps,7.7781e-08,7.7781e-06
9851,vampy,4.19192e-09,4.19192e-07
9852,vanda,6.624e-09,6.624e-07
9853,vaned,3.00198e-08,3.00198e-06
9854,vanes,8.10768e-07,8.10768e-05
9855,vangs,3.59744e-09,3.5974399999999997e-07
9856,vants,5.7187e-08,5.7187e-06
9857,vaped,1.26564e-09,1.26564e-07
9858,vaper,1.78841e-09,1.78841e-07
9859,vapes,7.43181e-10,7.43181e-08
9860,varan,5.59092e-09,5.590920000000001e-07
9861,varas,1.1509e-07,1.1509e-05
9862,vardy,2.80335e-10,2.80335e-08
9863,varec,1.64658e-09,1.64658e-07
9864,vares,2.72892e-09,2.72892e-07
9865,varia,2.0918e-07,2.0918e-05
9866,varix,7.80664e-08,7.80664e-06
9867,varna,9.80562e-08,9.80562e-06
9868,varus,1.91795e-07,1.91795e-05
9869,varve,5.05792e-08,5.05792e-06
9870,vasal,1.19195e-08,1.1919499999999999e-06
9871,vases,1.87902e-06,0.00018790200000000002
9872,vasts,4.19175e-09,4.19175e-07
9873,vasty,4.52124e-08,4.52124e-06
9874,vatic,1.62733e-08,1.6273299999999998e-06
9875,vatus,6.59256e-10,6.592560000000001e-08
9876,vauch,1.74792e-10,1.7479199999999998e-08
9877,vaute,1.09452e-09,1.09452e-07
9878,vauts,5.5177e-10,5.5177000000000005e-08
9879,vawte,8.91662e-10,8.91662e-08
9880,vaxes,3.49717e-10,3.49717e-08
9881,veale,4.05597e-09,4.0559699999999995e-07
9882,veals,2.14996e-08,2.14996e-06
9883,vealy,1.14497e-09,1.14497e-07
9884,veena,1.97356e-08,1.97356e-06
9885,veeps,1.11853e-09,1.11853e-07
9886,veers,1.57448e-07,1.57448e-05
9887,veery,1.51313e-08,1.5131300000000002e-06
9888,vegas,1.46196e-08,1.4619599999999999e-06
9889,veges,1.89084e-09,1.89084e-07
9890,vegie,6.48618e-09,6.48618e-07
9891,vegos,1.81844e-10,1.81844e-08
9892,vehme,2.80504e-10,2.8050399999999998e-08
9893,veils,7.42831e-07,7.42831e-05
9894,veily,4.53523e-10,4.53523e-08
9895,veins,1.21515e-05,0.0012151500000000001
9896,veiny,4.25392e-08,4.25392e-06
9897,velar,2.20244e-07,2.20244e-05
9898,velds,2.7277e-09,2.7277e-07
9899,veldt,1.14028e-07,1.1402799999999999e-05
9900,veles,1.63494e-09,1.63494e-07
9901,vells,4.34611e-09,4.34611e-07
9902,velum,2.08968e-07,2.08968e-05
9903,venae,8.00526e-08,8.00526e-06
9904,venal,3.38778e-07,3.38778e-05
9905,vends,1.79375e-08,1.7937500000000002e-06
9906,vendu,1.11778e-08,1.11778e-06
9907,veney,9.43085e-10,9.43085e-08
9908,venge,3.16334e-08,3.1633399999999997e-06
9909,venin,8.51507e-09,8.51507e-07
9910,vents,1.17511e-06,0.00011751100000000001
9911,venus,4.83943e-08,4.83943e-06
9912,verbs,5.61421e-06,0.000561421
9913,verra,6.7709e-08,6.7709e-06
9914,verry,9.61443e-08,9.61443e-06
9915,verst,3.9967e-08,3.9967e-06
9916,verts,4.8878e-08,4.8878e-06
9917,vertu,1.27336e-07,1.27336e-05
9918,vespa,3.91365e-09,3.9136499999999996e-07
9919,vesta,2.34311e-08,2.34311e-06
9920,vests,1.11275e-06,0.00011127500000000001
9921,vetch,4.30431e-07,4.30431e-05
9922,vexed,1.68039e-06,0.000168039
9923,vexer,1.5425e-09,1.5425e-07
9924,vexes,7.71658e-08,7.716579999999999e-06
9925,vexil,4.85984e-10,4.8598400000000005e-08
9926,vezir,1.77523e-08,1.77523e-06
9927,vials,9.49418e-07,9.49418e-05
9928,viand,2.63826e-08,2.63826e-06
9929,vibes,1.56138e-07,1.56138e-05
9930,vibex,4.15236e-09,4.1523600000000005e-07
9931,vibey,1.42899e-09,1.4289900000000001e-07
9932,viced,4.47739e-09,4.4773900000000004e-07
9933,vices,3.1073e-06,0.00031073
9934,vichy,7.46019e-09,7.460189999999999e-07
9935,viers,1.16096e-09,1.1609600000000001e-07
9936,views,5.26612e-05,0.00526612
9937,viewy,2.86614e-09,2.86614e-07
9938,vifda,2.14654e-10,2.1465400000000002e-08
9939,viffs,-1.0,-100.0
9940,vigas,1.44744e-08,1.44744e-06
9941,vigia,1.86979e-09,1.86979e-07
9942,vilde,2.58385e-08,2.58385e-06
9943,viler,4.67812e-08,4.67812e-06
9944,villi,5.05511e-07,5.05511e-05
9945,vills,5.5838e-08,5.5838e-06
9946,vimen,1.35079e-09,1.3507900000000001e-07
9947,vinal,2.75276e-09,2.75276e-07
9948,vinas,3.3094e-09,3.3094e-07
9949,vinca,4.17052e-08,4.17052e-06
9950,vined,8.23042e-09,8.23042e-07
9951,viner,1.05523e-08,1.05523e-06
9952,vines,3.97155e-06,0.000397155
9953,vinew,2.26682e-10,2.26682e-08
9954,vinic,3.92977e-09,3.92977e-07
9955,vinos,7.93012e-09,7.930120000000001e-07
9956,vints,9.99403e-10,9.99403e-08
9957,viold,6.28334e-10,6.28334e-08
9958,viols,1.01996e-07,1.01996e-05
9959,vired,9.82069e-10,9.82069e-08
9960,vireo,8.41448e-08,8.41448e-06
9961,vires,8.1537e-07,8.1537e-05
9962,virga,3.23438e-08,3.2343799999999998e-06
9963,virge,2.62075e-09,2.62075e-07
9964,virid,4.26368e-09,4.2636799999999997e-07
9965,virls,6.1269e-10,6.1269e-08
9966,virtu,8.9692e-08,8.969199999999999e-06
9967,visas,1.25885e-06,0.000125885
9968,vised,2.01818e-07,2.0181799999999997e-05
9969,vises,7.94312e-08,7.94312e-06
9970,visie,4.15339e-09,4.1533900000000004e-07
9971,visne,4.30051e-09,4.30051e-07
9972,vison,3.59895e-08,3.59895e-06
9973,visto,6.77102e-08,6.77102e-06
9974,vitae,6.8827e-07,6.8827e-05
9975,vitas,2.15938e-08,2.15938e-06
9976,vitex,6.19056e-09,6.19056e-07
9977,vitro,8.46586e-06,0.0008465860000000001
9978,vitta,9.56528e-08,9.56528e-06
9979,vivas,3.0296e-08,3.0296e-06
9980,vivat,1.29532e-08,1.29532e-06
9981,vivda,2.23747e-10,2.23747e-08
9982,viver,9.22639e-09,9.22639e-07
9983,vives,2.16141e-08,2.16141e-06
9984,vizir,5.4954e-08,5.4954e-06
9985,vizor,3.99778e-08,3.9977799999999995e-06
9986,vleis,1.91865e-08,1.9186500000000003e-06
